id,name,rank,parent_id,size
7899,Acipenseriformes,6,186623,64
7900,Acipenseridae,7,7899,60
7911,Polyodontidae,7,7899,2
7914,Semionotiformes,6,186623,14
7915,Lepisosteidae,7,7914,11
7921,Amiiformes,6,186623,3
7922,Amiidae,7,7921,3
7925,Elopiformes,6,186623,16
7926,Elopidae,7,7925,10
7930,Megalopidae,7,7925,3
7933,Anguilliformes,6,186623,1091
7934,Anguillidae,7,7933,22
7941,Congridae,7,7933,307
7944,Muraenesocidae,7,7933,14
7952,Cypriniformes,6,186623,7319
7953,Cyprinidae,7,7952,2432
7968,Catostomidae,7,7952,124
7982,Cobitidae,7,7952,465
7986,Anostomidae,7,7991,205
7991,Characiformes,6,186623,3608
7992,Characidae,7,7991,319
7995,Siluriformes,6,186623,5941
7996,Ictaluridae,7,7995,92
7999,Pangasiidae,7,7995,76
8002,Gymnotiformes,6,186623,431
8006,Salmoniformes,6,186623,705
8007,Esociformes,6,186623,23
8008,Esocidae,7,8007,13
8012,Osmeridae,7,41711,16
8015,Salmonidae,7,8006,693
8043,Gadiformes,6,186623,681
8045,Gadidae,7,8043,100
8061,Merlucciidae,7,8043,35
8064,Batrachoidiformes,6,186623,67
8065,Batrachoididae,7,8064,57
8070,Lophiiformes,6,186623,359
8071,Lophiidae,7,8070,33
8075,Atheriniformes,6,186623,527
8076,Cyprinodontidae,7,28738,191
8079,Poeciliidae,7,28738,336
8092,Cottidae,7,8111,356
8101,Cyclopteridae,7,8111,23
8108,Scorpaenidae,7,8111,251
8111,Perciformes,6,186623,5636
8113,Cichlidae,7,1489911,3786
8157,Carangidae,7,1489907,310
8162,Percichthyidae,7,1489940,24
8165,Percidae,7,8111,299
8169,Sparidae,7,1489931,174
8180,Centrarchidae,7,1489940,94
8184,Centropomidae,7,3696313,40
8189,Mugilidae,7,41872,366
8193,Zoarcidae,7,8111,211
8202,Anarhichadidae,7,8111,5
8206,Nototheniidae,7,8111,75
8214,Bathydraconidae,7,8111,20
8220,Gobiidae,7,1489878,2633
8224,Scombridae,7,1489894,339
8243,Xiphiidae,7,1489906,1
8247,Labridae,7,1489928,1028
8252,Pleuronectiformes,6,186623,973
8253,Bothidae,7,8252,168
8256,Pleuronectidae,7,8252,82
8274,Pantodontidae,7,41712,1
8277,Beryciformes,6,186623,179
8279,Anomalopidae,7,2558152,5
8288,Polypteriformes,6,1338366,16
8289,Polypteridae,7,8288,16
8292,Amphibia,5,7711,14196
8293,Caudata,6,8292,1105
8294,Ambystomatidae,7,8293,47
8310,Amphiumidae,7,8293,3
8314,Salamandridae,7,8293,172
8332,Plethodontidae,7,8293,711
8339,Sirenidae,7,8293,7
8342,Anura,6,8292,12826
8343,Alytidae,7,8342,15
8352,Pipidae,7,8342,106
8365,Myobatrachidae,7,8342,83
8372,Leptodactylidae,7,8342,540
8382,Bufonidae,7,8342,872
8397,Ranidae,7,8342,769
8412,Hyperoliidae,7,8342,240
8418,Hylidae,7,8342,1286
8423,Sooglossidae,7,8342,5
8427,Microhylidae,7,8342,1216
8432,Pelobatidae,7,8342,15
8445,Gymnophiona,6,8292,264
8446,Caeciliidae,7,8445,15
8451,Ichthyophiidae,7,8445,133
8454,Typhlonectidae,7,8445,7
8459,Testudines,6,3696311,484
8461,Chelidae,7,8459,73
8465,Cheloniidae,7,8459,14
8473,Chelydridae,7,8459,5
8476,Emydidae,7,8459,67
8487,Testudinidae,7,8459,83
8493,Crocodylidae,7,1294634,29
8504,Lepidosauria,5,7711,11403
8505,Sphenodontia,6,8504,2
8506,Sphenodontidae,7,8505,2
8509,Squamata,6,8504,11401
8515,Iguanidae,7,8509,667
8522,Lacertidae,7,8509,410
8530,Teiidae,7,8509,142
8536,Xantusiidae,7,8509,44
8549,Helodermatidae,7,8509,6
8555,Varanidae,7,8509,93
8561,Gekkonidae,7,8509,1868
8572,Boidae,7,8509,64
8578,Colubridae,7,8509,1055
8602,Elapidae,7,8509,349
8689,Viperidae,7,8509,428
8782,Aves,5,7711,11223
8784,Casuariiformes,6,8782,7
8785,Casuariidae,7,8784,4
8788,Dromaiidae,7,8784,3
8792,Rheiformes,6,8782,4
8793,Rheidae,7,8792,4
8798,Struthioniformes,6,8782,12
8799,Struthionidae,7,8798,3
8802,Tinamiformes,6,8782,52
8803,Tinamidae,7,8802,50
8808,Dinornithiformes,6,8782,15
8809,Emeidae,7,8808,10
8816,Dinornithidae,7,8808,5
8819,Apterygiformes,6,8782,7
8820,Apterygidae,7,8819,7
8826,Anseriformes,6,8782,225
8827,Anhimidae,7,8826,3
8830,Anatidae,7,8826,213
8892,Apodiformes,6,8782,470
8893,Apodidae,7,8892,92
8899,Ardeidae,7,9205,68
8902,Caprimulgiformes,6,8782,107
8903,Podargidae,7,8902,4
8906,Charadriiformes,6,8782,397
8907,Charadriidae,7,8906,85
8910,Laridae,7,8906,105
8917,Scolopacidae,7,8906,89
8920,Ciconiiformes,6,8782,71
8922,Cathartidae,7,2558200,8
8926,Ciconiidae,7,8920,66
8929,Columbiformes,6,8782,363
8930,Columbidae,7,8929,354
8936,Coraciiformes,6,8782,186
8937,Alcedinidae,7,8936,114
8940,Cuculiformes,6,8782,154
8941,Cuculidae,7,8940,94
8948,Falconiformes,6,8782,72
8949,Falconidae,7,8948,66
8976,Galliformes,6,8782,331
8977,Megapodiidae,7,8976,22
8982,Cracidae,7,8976,54
8990,Numididae,7,8976,7
9005,Phasianidae,7,8976,207
9108,Gruiformes,6,8782,172
9109,Gruidae,7,9108,16
9119,Rallidae,7,9108,145
9126,Passeriformes,6,8782,6614
9127,Cotingidae,7,9126,70
9133,Fringillidae,7,9126,292
9136,Furnariidae,7,9126,266
9143,Corcoracidae,7,9126,2
9146,Meliphagidae,7,9126,191
9149,Paradisaeidae,7,9126,41
9153,Paridae,7,9126,83
9158,Passeridae,7,9126,38
9161,Pittidae,7,9126,47
9164,Ptilonorhynchidae,7,9126,29
9167,Rhinocryptidae,7,9126,77
9170,Sturnidae,7,9126,105
9173,Timaliidae,7,9126,131
9183,Turdidae,7,9126,216
9193,Laniidae,7,9126,34
9205,Pelecaniformes,6,8782,109
9206,Phalacrocoracidae,7,3073854,44
9211,Anhingidae,7,3073854,4
9214,Phoenicopteriformes,6,8782,7
9215,Phoenicopteridae,7,9214,7
9219,Piciformes,6,8782,421
9220,Picidae,7,9219,226
9223,Psittaciformes,6,8782,446
9224,Psittacidae,7,9223,355
9230,Sphenisciformes,6,8782,25
9231,Spheniscidae,7,9230,25
9242,Trochilidae,7,8892,370
9246,Turnicidae,7,8906,11
9255,Monotremata,6,40674,5
9256,Ornithorhynchidae,7,9255,1
9259,Tachyglossidae,7,9255,4
9265,Didelphidae,7,38605,161
9273,Thylacinidae,7,38608,1
9277,Dasyuridae,7,38608,99
9307,Macropodidae,7,38609,93
9331,Petauridae,7,38609,22
9335,Phalangeridae,7,38609,38
9338,Vombatidae,7,38609,3
9342,Peramelidae,7,38611,14
9349,Myrmecophagidae,7,948950,3
9352,Bradypodidae,7,948950,6
9359,Dasypodidae,7,948951,13
9362,Eulipotyphla,6,40674,730
9363,Erinaceidae,7,9362,54
9369,Tenrecidae,7,3466516,39
9373,Talpidae,7,9362,108
9376,Soricidae,7,9362,532
9389,Chrysochloridae,7,3466516,21
9392,Scandentia,6,40674,30
9393,Tupaiidae,7,9392,30
9397,Chiroptera,6,40674,2298
9398,Pteropodidae,7,9397,186
9409,Megadermatidae,7,9397,7
9415,Phyllostomidae,7,9397,235
9431,Vespertilionidae,7,9397,902
9436,Molossidae,7,9397,149
9443,Primates,6,40674,739
9445,Lemuridae,7,9443,26
9461,Lorisidae,7,9443,16
9475,Tarsiidae,7,9443,13
9498,Cebidae,7,9443,149
9527,Cercopithecidae,7,9443,200
9577,Hylobatidae,7,9443,34
9604,Hominidae,7,9443,16
9608,Canidae,7,33554,66
9632,Ursidae,7,33554,20
9647,Procyonidae,7,33554,22
9655,Mustelidae,7,33554,73
9673,Viverridae,7,33554,44
9676,Hyaenidae,7,33554,5
9681,Felidae,7,33554,58
9697,Herpestidae,7,33554,35
9702,Otariidae,7,33554,16
9705,Odobenidae,7,33554,1
9709,Phocidae,7,33554,20
9723,Platanistidae,7,91561,3
9726,Delphinidae,7,91561,89
9740,Phocoenidae,7,91561,11
9747,Monodontidae,7,91561,2
9750,Physeteridae,7,91561,3
9756,Ziphiidae,7,91561,26
9762,Eschrichtiidae,7,91561,1
9765,Balaenopteridae,7,91561,13
9774,Sirenia,6,40674,6
9775,Trichechidae,7,9774,3
9779,Proboscidea,6,40674,42
9780,Elephantidae,7,9779,39
9787,Perissodactyla,6,40674,213
9788,Equidae,7,9787,194
9799,Tapiridae,7,9787,8
9803,Rhinocerotidae,7,9787,9
9810,Hyracoidea,6,40674,8
9811,Procaviidae,7,9810,7
9815,Tubulidentata,6,40674,2
9816,Orycteropodidae,7,9815,2
9821,Suidae,7,91561,27
9827,Tayassuidae,7,91561,5
9831,Hippopotamidae,7,91561,4
9835,Camelidae,7,91561,18
9846,Tragulidae,7,91561,9
9850,Cervidae,7,91561,172
9889,Antilocapridae,7,91561,1
9892,Giraffidae,7,91561,7
9895,Bovidae,7,91561,245
9971,Pholidota,6,40674,19
9972,Manidae,7,9971,19
9975,Lagomorpha,6,40674,234
9976,Ochotonidae,7,9975,74
9979,Leporidae,7,9975,147
9989,Rodentia,6,40674,3960
10010,Geomyidae,7,9989,56
10015,Heteromyidae,7,9989,74
10021,Pedetidae,7,9989,1
10066,Muridae,7,9989,1202
10135,Hystricidae,7,9989,9
10139,Caviidae,7,9989,23
10147,Hydrochaeridae,7,9989,1
10150,Chinchillidae,7,9989,9
10155,Myocastoridae,7,9989,1
10158,Octodontidae,7,9989,22
10161,Echimyidae,7,9989,199
10164,Ctenodactylidae,7,9989,5
10167,Bathyergidae,7,9989,44
10190,Rotifera,4,33208,1595
10193,Brachionidae,7,84394,694
10197,Ctenophora,4,33208,225
10205,Bryozoa,4,33208,1268
10206,Gymnolaemata,5,10205,1143
10207,Cheilostomatida,6,10206,1013
10210,Bugulidae,7,10207,64
10214,Rhombozoa,5,10215,83
10215,Dicyemida,4,33208,90
10216,Dicyemidae,7,3696320,83
10219,Hemichordata,4,33208,185
10220,Enteropneusta,5,10219,139
10221,Harrimaniidae,7,3696321,34
10226,Placozoa,4,33208,106
10229,Chaetognatha,4,33208,176
10232,Acanthocephala,4,33208,529
10233,Archiacanthocephala,5,10232,45
10234,Moniliformida,6,10233,20
10235,Moniliformidae,7,10234,20
10239,Viruses,1,1,84793
10240,Poxviridae,7,2732527,306
10404,Hepadnaviridae,7,2732515,73
10442,Baculoviridae,7,2840070,308
10472,Plasmaviridae,7,3696325,1
10474,Fuselloviridae,7,3696325,17
10477,Lipothrixviridae,7,1511857,15
10486,Iridoviridae,7,2732555,217
10501,Phycodnaviridae,7,2732524,362
10508,Adenoviridae,7,2732559,754
10656,Tectiviridae,7,2732558,155
10659,Corticoviridae,7,2732560,14
10780,Parvoviridae,7,2732534,1318
10811,Geminiviridae,7,2732539,969
10841,Microviridae,7,2732414,2882
10860,Inoviridae,7,2732094,388
10877,Cystoviridae,7,2732542,91
10993,Birnaviridae,7,3696331,101
11012,Partitiviridae,7,2732549,1005
11018,Togaviridae,7,2732544,109
11050,Flaviviridae,7,2732545,713
11118,Coronaviridae,7,76804,1454
11157,Mononegavirales,6,2497574,2608
11158,Paramyxoviridae,7,11157,885
11244,Pneumoviridae,7,11157,18
11266,Filoviridae,7,11157,27
11270,Rhabdoviridae,7,11157,1224
11308,Orthomyxoviridae,7,2499411,235
11617,Arenaviridae,7,3151839,191
11632,Retroviridae,7,2169561,286
11974,Caliciviridae,7,464095,321
12058,Picornaviridae,7,464095,1488
12283,Nodaviridae,7,2732546,803
13792,Mamiellales,6,1035538,217
13794,Andreaeales,6,113507,26
13795,Andreaeaceae,7,13794,26
13798,Hypnales,6,3214,1716
13799,Sematophyllaceae,7,13798,101
13802,Sphagnales,6,113508,291
13803,Sphagnaceae,7,13802,286
13806,Lepidoziaceae,7,3199,195
13810,Anthocerotales,6,402688,51
13811,Anthocerotaceae,7,13810,51
13814,Marsileaceae,7,74353,46
13819,Pteridaceae,7,3268,1218
13822,Schizaeaceae,7,693762,28
13827,Ophioglossales,6,241806,143
13828,Ophioglossaceae,7,13827,143
13836,Isoetales,6,1521260,205
13837,Isoetaceae,7,13836,205
14081,Rapateaceae,7,38820,34
14101,Juncaceae,7,38820,314
14107,Restionaceae,7,38820,507
14146,Flagellariaceae,7,38820,8
16360,Alismatales,6,3398,2548
16362,Potamogetonaceae,7,16360,196
16367,Pontederiaceae,7,4739,45
16376,Velloziaceae,7,40550,218
16472,Goodeniaceae,7,4209,377
16611,Clethraceae,7,41945,45
16673,Diapensiaceae,7,41945,17
16711,Cercidiphyllaceae,7,41946,2
16712,Eupteleaceae,7,41768,3
16714,Juglandaceae,7,3502,118
16727,Aristolochiaceae,7,16736,278
16733,Schisandraceae,7,82956,79
16736,Piperales,6,3398,1576
16737,Chloranthaceae,7,261008,74
16739,Piperaceae,7,16736,1110
16748,Saururaceae,7,16736,6
19373,Akaniaceae,7,3699,3
19955,Ebenaceae,7,41945,467
20008,Styracaceae,7,41945,124
20019,Symplocaceae,7,41945,211
21472,Gentianaceae,7,4055,1138
21561,Limnanthaceae,7,3699,9
21571,Boraginaceae,7,1538097,1375
21910,Verbenaceae,7,4143,394
22009,Hernandiaceae,7,3432,46
22063,Monimiaceae,7,3432,102
22097,Amborellaceae,7,261009,1
22118,Erythroxylaceae,7,3646,245
22140,Annonaceae,7,3400,2451
22274,Myristicaceae,7,3400,161
22297,Austrobaileyaceae,7,82956,1
22298,Degeneriaceae,7,3400,3
22299,Eupomatiaceae,7,3400,4
22300,Himantandraceae,7,3400,2
22301,Hydnoraceae,7,16736,14
22788,Lardizabalaceae,7,41768,36
22910,Sabiaceae,7,232378,100
22973,Chrysobalanaceae,7,3646,234
23040,Crossosomataceae,7,232392,6
23066,Grossulariaceae,7,41946,143
23097,Hydrangeaceae,7,41934,262
23121,Pittosporaceae,7,4036,135
23513,Rutaceae,7,41937,1545
23672,Sapindaceae,7,41937,1230
23808,Simaroubaceae,7,41937,119
24079,Bignoniaceae,7,4143,712
24579,Menyanthaceae,7,4209,63
24584,Polemoniaceae,7,41945,417
24902,Fouquieriaceae,7,41945,12
24921,Violaceae,7,3646,658
24942,Dilleniaceae,7,403665,149
24943,Paeoniaceae,7,41946,67
24945,Haloragaceae,7,41946,146
24955,Gunneraceae,7,232382,35
24966,Rubiaceae,7,4055,6216
25623,Taxaceae,7,1446379,65
25636,Achatocarpaceae,7,3524,5
25664,Araucariaceae,7,1446378,46
25673,Balanophoraceae,7,41947,47
25692,Balsaminaceae,7,41945,695
25736,Bruniaceae,7,703243,67
25889,Connaraceae,7,71243,79
25913,Cyclanthaceae,7,40550,120
25926,Cymodoceaceae,7,16360,41
25931,Datiscaceae,7,71239,2
25996,Elaeagnaceae,7,3744,94
26000,Elaeocarpaceae,7,71243,298
26019,Eriocaulaceae,7,38820,530
26122,Gesneriaceae,7,4143,2487
26279,Gyrostemonaceae,7,3699,9
26316,Lactoridaceae,7,16736,1
26319,Hydrocharitaceae,7,16360,220
26339,Iridaceae,7,73496,1515
26468,Loganiaceae,7,4055,254
26766,Myricaceae,7,3502,38
26772,Neuradaceae,7,41938,5
26778,Nothofagaceae,7,3502,34
26818,Opiliaceae,7,41947,34
26949,Rafflesiaceae,7,3646,38
26958,Resedaceae,7,3699,82
27005,Scheuchzeriaceae,7,16360,2
27046,Surianaceae,7,72025,20
27065,Theaceae,7,41945,408
27223,Vochysiaceae,7,41944,74
27254,Zosteraceae,7,16360,27
27319,Metschnikowiaceae,7,2916678,426
27330,Protomycetaceae,7,5008,10
27386,Arhynchobdellida,6,42113,8
27387,Haemadipsidae,7,2218736,492
27394,Tetragnathidae,7,6893,412
27401,Bosminidae,7,84337,69
27412,Cumacea,6,6681,233
27413,Diastylidae,7,27412,104
27417,Hystrichopsyllidae,7,7509,44
27420,Mecoptera,6,50557,352
27422,Bittacidae,7,27420,50
27427,Myrmeleontidae,7,7516,712
27434,Dermaptera,6,50557,339
27437,Forficulidae,7,27434,86
27439,Chrysomelidae,7,7041,6986
27443,Nemonychidae,7,7041,25
27471,Fanniidae,7,7147,816
27474,Tachinidae,7,7147,5463
27479,Reduviidae,7,7524,1720
27482,Aphididae,7,7524,5189
27484,Evaniidae,7,7399,171
27488,Trigonalidae,7,7399,38
27508,Bethylidae,7,7399,764
27511,Chrysididae,7,7399,490
27515,Pompilidae,7,7399,1002
27524,Cephidae,7,7399,75
27528,Orussidae,7,7399,12
27532,Tenthredinidae,7,7399,4391
27544,Lycaenidae,7,7088,2750
27551,Lepismatidae,7,30264,112
27563,Onychophora,4,33208,451
27564,Peripatidae,7,2082882,264
27567,Peripatopsidae,7,2082882,185
27573,Molgulidae,7,7720,31
27577,Rhacophoridae,7,8342,747
27580,Pardalotidae,7,9126,5
27583,Chlamydoselachidae,7,30495,1
27690,Ctenoluciidae,7,7991,7
27693,Prochilodontidae,7,7991,39
27718,Erythrinidae,7,7991,74
27723,Osteoglossidae,7,41712,14
27766,Coryphaenidae,7,1489907,12
27767,Gempylidae,7,1489894,46
27768,Istiophoridae,7,1489906,25
27769,Sphyraenidae,7,3696313,56
27770,Trichiuridae,7,1489894,88
27774,Triglidae,7,8111,105
27792,Dermochelyidae,7,8459,1
27799,Pandeidae,7,406427,48
27800,Campanulariidae,7,500008,48
27802,Cyaneidae,7,6143,97
27813,Turritellidae,7,3696304,29
27818,Clausiliidae,7,6527,635
27822,Ischnochitonidae,7,6652,65
27830,Strongylidae,7,6236,423
27833,Heligmonellidae,7,6236,6
27838,Mermithida,6,119088,156
27840,Mermithidae,7,27838,155
27843,Fasciolidae,7,27871,190
27852,Paramphistomidae,7,27871,140
27856,Heronimidae,7,27871,1
27861,Gyliauchenidae,7,6193,35
27864,Plagiorchiidae,7,27871,240
27868,Aspidogastridae,7,3696344,16
27871,Plagiorchiida,6,6178,3097
27875,Lepocreadiidae,7,27871,145
27885,Fellodistomidae,7,6180,51
27893,Dendrocoelidae,7,6159,53
27896,Planariidae,7,6159,43
27901,Rhabdocoela,6,147100,610
27902,Typhloplanidae,7,27901,49
27919,Cestida,6,140493,4
27920,Cestidae,7,27919,4
27921,Lobata,6,140493,53
27925,Poecilosclerida,6,6042,630
27926,Microcionidae,7,27925,80
27929,Calcarea,5,6040,403
27937,Phytodiniales,6,2864,12
27938,Gloeodiniaceae,7,27937,2
27945,Sphacelariales,6,2870,77
27946,Sphacelariaceae,7,27945,41
27949,Syringodermatales,6,2870,1
27950,Syringodermataceae,7,27949,1
27970,Enterocytozoonidae,7,3696302,28
27974,Nosematidae,7,3696302,238
27979,Pereziidae,7,3696302,9
27994,Theileriidae,7,5863,484
27998,Perkinsida,6,3696345,93
27999,Perkinsidae,7,27998,77
28009,Choanoflagellata,5,3696289,128
28010,Acanthoecidae,7,1924739,20
28017,Gigartinales,6,2806,1555
28018,Furcellariaceae,7,28017,15
28021,Phyllophoraceae,7,28017,141
28056,Micromonosporaceae,7,85008,4399
28211,Alphaproteobacteria,5,1224,68824
28216,Betaproteobacteria,5,1224,29382
28221,Deltaproteobacteria,5,3696272,1245
28256,Halomonadaceae,7,135619,4333
28466,Hylocomiaceae,7,13798,29
28556,Pleosporaceae,7,92860,4032
28568,Trichocomaceae,7,5042,740
28629,Piophilidae,7,7147,225
28632,Platystomatidae,7,7147,105
28635,Pyrgotidae,7,7147,22
28660,Prodoxidae,7,7088,86
28683,Alcidae,7,8906,23
28725,Corvidae,7,9126,185
28728,Tyrannidae,7,9126,467
28731,Vireonidae,7,9126,50
28734,Macroscelidea,6,40674,30
28735,Macroscelididae,7,28734,30
28738,Cyprinodontiformes,6,186623,1786
28756,Fundulidae,7,28738,59
28758,Goodeidae,7,28738,55
28768,Profundulidae,7,28738,21
28771,Rivulidae,7,28738,490
28778,Aplocheilidae,7,28738,26
28842,Pseudophyllidea,6,6199,7
28843,Diphyllobothriidae,7,1224679,169
28889,Thermoproteota,4,1783275,1129
28890,Methanobacteriota,4,3366610,7695
28908,Marchantiales,6,186770,207
28983,Sclerotiniaceae,7,5178,372
28984,Cephaloascaceae,7,2916678,2
28997,Dacrymycetales,6,452332,243
29006,Neocallimastigales,6,451455,417
29007,Neocallimastigaceae,7,29006,407
29020,Scutigeridae,7,41360,58
29026,Staphylinidae,7,7041,7328
29032,Chloropidae,7,7147,3829
29035,Mycetophilidae,7,7147,6784
29051,Encyrtidae,7,7399,2021
29132,Castoridae,7,9989,3
29135,Dugongidae,7,9774,2
29140,Gonorynchiformes,6,186623,95
29142,Chanidae,7,29140,1
29146,Acanthuridae,7,1489937,111
29166,Cephalobidae,7,6236,478
29178,Foraminifera,4,3696289,1518
29185,Rotaliida,6,3696349,716
29186,Elphidiidae,7,29185,55
29197,Chlorarachniophyceae,5,136419,67
29202,Thalassiosiraceae,7,33847,262
29216,Bangiales,6,2797,387
29217,Gigartinaceae,7,28017,130
29247,Rhodymeniales,6,2806,436
29547,Campylobacterota,4,3379134,2861
29585,Marchantiaceae,7,28908,25
29600,Blechnaceae,7,3268,196
29607,Dryopteridaceae,7,3268,1428
29616,Thelypteridaceae,7,3268,637
29619,Hymenophyllaceae,7,693760,454
29629,Oleandraceae,7,3268,14
29635,Cyatheaceae,7,693763,480
29637,Davalliaceae,7,3268,65
29811,Ginkgoopsida,5,35493,1
29820,Sarcosomataceae,7,5185,162
29823,Neolectales,6,147556,5
29824,Neolectaceae,7,29823,4
29827,Lipomycetaceae,7,3243773,104
29966,Alpheidae,7,6683,1003
29979,Isopoda,6,6681,5648
29994,Archaeognatha,6,50557,180
29997,Diplura,6,3696362,180
29999,Protura,5,6656,79
30001,Collembola,5,6656,18427
30002,Hypogastruridae,7,730331,1201
30007,Corydiidae,7,85823,98
30009,Elateridae,7,7041,1708
30062,Anthomyiidae,7,7147,6035
30073,Ephemeroptera,6,50557,4616
30078,Cimicidae,7,7524,58
30080,Diaspididae,7,7524,895
30083,Miridae,7,7524,3437
30086,Cercopidae,7,7524,310
30089,Flatidae,7,7524,84
30092,Psyllidae,7,7524,608
30095,Membracidae,7,7524,766
30102,Cicadellidae,7,7524,12240
30161,Hormaphididae,7,7524,154
30189,Coccidae,7,7524,479
30190,Pseudococcidae,7,7524,652
30222,Adelidae,7,7088,150
30228,Cecidosidae,7,7088,18
30261,Strepsiptera,6,50557,388
30262,Thysanoptera,6,50557,3279
30263,Trichoptera,6,50557,12049
30264,Zygentoma,6,50557,297
30265,Zoraptera,6,50557,49
30266,Spirobolida,6,7553,165
30267,Spirostreptida,6,7553,211
30268,Harpagophoridae,7,30267,72
30274,Ascidiidae,7,7716,40
30302,Appendicularia,5,7711,67
30304,Thaliacea,5,7711,77
30307,Salpida,6,30304,45
30311,Ascaphidae,7,8342,2
30312,Bombinatoridae,7,8342,12
30340,Heleophrynidae,7,8342,3
30365,Cryptobranchidae,7,8293,5
30366,Hynobiidae,7,8293,135
30378,Scolecomorphidae,7,8445,6
30380,Rhinatrematidae,7,8445,17
30411,Gaviiformes,6,8782,5
30412,Gaviidae,7,30411,5
30416,Opisthocomiformes,6,8782,1
30417,Opisthocomidae,7,30416,1
30443,Fregatidae,7,3073854,6
30444,Pelecanidae,7,9205,8
30445,Phaethontidae,7,3073797,3
30446,Sulidae,7,3073854,11
30447,Podicipediformes,6,8782,17
30448,Podicipedidae,7,30447,17
30449,Procellariiformes,6,8782,168
30451,Procellariidae,7,30449,113
30458,Strigiformes,6,8782,214
30459,Strigidae,7,30458,187
30462,Tytonidae,7,30458,21
30469,Dasyatidae,7,117851,219
30475,Rajidae,7,7858,148
30480,Torpedinidae,7,117888,21
30483,Carcharhiniformes,6,7777,427
30495,Hexanchiformes,6,7777,7
30496,Lamniformes,6,7777,23
30503,Orectolobiformes,6,7777,69
30507,Ginglymostomatidae,7,30503,4
30511,Squalidae,7,282414,82
30533,Moschidae,7,91561,14
30558,Balaenidae,7,91561,4
30562,Emballonuridae,7,9397,55
30599,Indriidae,7,9443,23
30613,Daubentoniidae,7,9443,1
30614,Lepilemuridae,7,9443,35
30615,Cheirogaleidae,7,9443,62
30644,Capromyidae,7,9989,12
30645,Ctenomyidae,7,9989,123
30646,Dasyproctidae,7,9989,11
30648,Dipodidae,7,9989,79
30649,Erethizontidae,7,9989,26
30650,Gliridae,7,9989,88
30656,Dermoptera,6,40674,3
30657,Cynocephalidae,7,30656,3
30658,Burramyidae,7,38609,5
30659,Caenolestidae,7,38606,16
30660,Microbiotheriidae,7,38607,2
30662,Notoryctidae,7,38610,2
30700,Melanotaeniidae,7,8075,136
30717,Lebiasinidae,7,7991,46
30718,Hepsetidae,7,7991,7
30719,Hemiodontidae,7,7991,69
30720,Gasteropelecidae,7,7991,25
30721,Curimatidae,7,7991,129
30723,Citharinidae,7,7991,19
30726,Gyrinocheilidae,7,7952,8
30757,Bregmacerotidae,7,8043,48
30758,Melanonidae,7,8043,2
30759,Moridae,7,8043,71
30760,Muraenolepididae,7,8043,11
30761,Macrouridae,7,8043,208
30763,Kneriidae,7,29140,85
30764,Gonorynchidae,7,29140,4
30766,Apteronotidae,7,8002,125
30767,Hypopomidae,7,8002,53
30768,Rhamphichthyidae,7,8002,40
30769,Sternopygidae,7,8002,106
30771,Gymnotidae,7,8002,100
30806,Channichthyidae,7,8111,34
30828,Chaetodontidae,7,1545895,142
30840,Haemulidae,7,2024539,189
30842,Kuhliidae,7,1489940,13
30843,Kyphosidae,7,1489940,31
30845,Lactariidae,7,3696313,1
30846,Leiognathidae,7,1545895,127
30847,Leptobramidae,7,3696313,1
30848,Lethrinidae,7,1489931,141
30849,Lobotidae,7,1489929,2
30850,Lutjanidae,7,2024539,334
30851,Malacanthidae,7,3696313,36
30852,Menidae,7,3696313,2
30853,Monodactylidae,7,3696313,9
30854,Mullidae,7,129912,190
30855,Nandidae,7,1489900,7
30856,Nematistiidae,7,1489907,1
30857,Nemipteridae,7,1489931,84
30858,Oplegnathidae,7,1489940,8
30859,Pempheridae,7,3051910,77
30860,Pentacerotidae,7,3051910,13
30861,Plesiopidae,7,3696313,34
30862,Pomacanthidae,7,3696313,94
30863,Pomacentridae,7,3696313,508
30864,Pomatomidae,7,1489894,1
30865,Priacanthidae,7,2024536,25
30866,Pseudochromidae,7,3696313,149
30867,Rachycentridae,7,1489907,3
30869,Scatophagidae,7,3696313,6
30870,Sciaenidae,7,3696313,347
30871,Serranidae,7,8111,497
30874,Sillaginidae,7,3696313,119
30875,Terapontidae,7,1489940,58
30876,Toxotidae,7,3696313,7
30885,Scombrolabracidae,7,1489894,1
30887,Luvaridae,7,1489937,1
30888,Cryptacanthodidae,7,8111,4
30890,Ptilichthyidae,7,8111,1
30891,Scytalinidae,7,8111,1
30892,Stichaeidae,7,8111,63
30893,Zaproridae,7,8111,1
30908,Callionymidae,7,129912,136
30910,Channidae,7,1489900,141
30917,Polynemidae,7,3696313,39
30918,Schindleriidae,7,1489878,30
